source	target	number_of_paths	node_type	node_value	node_count
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	Ngly1::MGI:1913276_has phenotype_Abnormality of cell physiology::HP:0011017	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	Abnormality of cell physiology::HP:0011017_has phenotype_App::MGI:88059	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	App::MGI:88059_in 1 to 1 orthology relationship with_appb::ZFIN:ZDB-GENE-020220-1	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	appb::ZFIN:ZDB-GENE-020220-1_is part of_integral component of membrane::GO:0016021	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	Jun::MGI:96646_None_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	Pngl::FlyBase:FBgn0033050_has phenotype_Drosophila wing blade phenotype::FBbt:00006015PHENOTYPE	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	Drosophila wing blade phenotype::FBbt:00006015PHENOTYPE_has phenotype_sgg::FlyBase:FBgn0003371	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	Jra::FlyBase:FBgn0001291_in 1 to 1 orthology relationship with_jun::ZFIN:ZDB-GENE-030131-7859	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	jun::ZFIN:ZDB-GENE-030131-7859_involved in_positive regulation of transcription from RNA polymerase II promoter::GO:0045944	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	Jun::MGI:96646_involved in_transcription from RNA polymerase II promoter::GO:0006366	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	AQP::FlyBase:FBgn0033807_in 1 to 1 orthology relationship with_AQP12A::NCBIGene:375318	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	AQP12A::NCBIGene:375318_is part of_integral component of membrane::GO:0016021	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE_has phenotype_sgg::FlyBase:FBgn0003371	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	Vcp::MGI:99919_is part of_protein complex::GO:0043234	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	Vcp::MGI:99919_enables_protein complex binding::GO:0032403	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	protein complex binding::GO:0032403_enables_NFE2L1::NCBIGene:4779	12
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	Jun::MGI:96646_enables_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	Abnormality of cell physiology::HP:0011017_has phenotype_Traf2::MGI:101835	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	Traf2::MGI:101835_in 1 to 1 orthology relationship with_TRAF2::NCBIGene:7186	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	TRAF2::NCBIGene:7186_enables_protein complex binding::GO:0032403	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	Pngl::FlyBase:FBgn0033050_has phenotype_partially lethal - majority live::FBcv:0000350	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	partially lethal - majority live::FBcv:0000350_has phenotype_beta4GalNAcTA::FlyBase:FBgn0027538	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	beta4GalNAcTA::FlyBase:FBgn0027538_in 1 to 1 orthology relationship with_B4GALT1::NCBIGene:2683	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	B4GALT1::NCBIGene:2683_is part of_integral component of membrane::GO:0016021	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	NGLY1::NCBIGene:55768_in 1 to 1 orthology relationship with_Pngl::FlyBase:FBgn0033050	108
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	Pngl::FlyBase:FBgn0033050_has phenotype_lethal - all die before end of P-stage::FBcv:0002000	32
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	lethal - all die before end of P-stage::FBcv:0002000_has phenotype_TER94::FlyBase:FBgn0261014	32
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	TER94::FlyBase:FBgn0261014_in 1 to 1 orthology relationship with_VCP::NCBIGene:7415	64
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	VCP::NCBIGene:7415_Source_N-glycan trimming in the ER and Calnexin/Calreticulin cycle::REACT:R-HSA-532668	16
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	N-glycan trimming in the ER and Calnexin/Calreticulin cycle::REACT:R-HSA-532668_Source_ENGASE::NCBIGene:64772	24
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	Pngl::FlyBase:FBgn0033050_has phenotype_partially lethal - majority live::FBcv:0000350	44
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	partially lethal - majority live::FBcv:0000350_has phenotype_CG10694::FlyBase:FBgn0039147	32
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	CG10694::FlyBase:FBgn0039147_in 1 to 1 orthology relationship with_RAD23B::NCBIGene:5887	32
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	RAD23B::NCBIGene:5887_involved in_Post-translational protein modification::REACT:R-HSA-597592	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	Post-translational protein modification::REACT:R-HSA-597592_involved in_ENGASE::NCBIGene:64772	20
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	Pngl::FlyBase:FBgn0033050_has phenotype_Drosophila embryo phenotype::FBbt:00000052PHENOTYPE	32
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE_has phenotype_TER94::FlyBase:FBgn0261014	32
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	VCP::NCBIGene:7415_involved in_protein folding::GO:0006457	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	protein folding::GO:0006457_involved in_ENGASE::NCBIGene:64772	12
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	RAD23B::NCBIGene:5887_involved in_protein folding::GO:0006457	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	VCP::NCBIGene:7415_involved in_Asparagine N-linked glycosylation::REACT:R-HSA-446203	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	Asparagine N-linked glycosylation::REACT:R-HSA-446203_involved in_ENGASE::NCBIGene:64772	16
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	VCP::NCBIGene:7415_involved in_N-glycan trimming in the ER and Calnexin/Calreticulin cycle::REACT:R-HSA-532668	16
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	N-glycan trimming in the ER and Calnexin/Calreticulin cycle::REACT:R-HSA-532668_involved in_ENGASE::NCBIGene:64772	24
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	VCP::NCBIGene:7415_involved in_Post-translational protein modification::REACT:R-HSA-597592	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	RAD23B::NCBIGene:5887_involved in_Metabolism of proteins::REACT:R-HSA-392499	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	Metabolism of proteins::REACT:R-HSA-392499_involved in_ENGASE::NCBIGene:64772	20
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	RAD23B::NCBIGene:5887_Source_N-glycan trimming in the ER and Calnexin/Calreticulin cycle::REACT:R-HSA-532668	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	partially lethal - majority live::FBcv:0000350_has phenotype_beta4GalNAcTA::FlyBase:FBgn0027538	12
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	beta4GalNAcTA::FlyBase:FBgn0027538_in 1 to 1 orthology relationship with_B4GALT1::NCBIGene:2683	12
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	B4GALT1::NCBIGene:2683_involved in_Asparagine N-linked glycosylation::REACT:R-HSA-446203	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	B4GALT1::NCBIGene:2683_involved in_Post-translational protein modification::REACT:R-HSA-597592	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	RAD23B::NCBIGene:5887_involved in_N-glycan trimming in the ER and Calnexin/Calreticulin cycle::REACT:R-HSA-532668	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	VCP::NCBIGene:7415_involved in_Metabolism of proteins::REACT:R-HSA-392499	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	NGLY1::NCBIGene:55768_in 1 to 1 orthology relationship with_Ngly1::MGI:1913276	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	Ngly1::MGI:1913276_has phenotype_Abnormality of cell physiology::HP:0011017	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	Abnormality of cell physiology::HP:0011017_has phenotype_Traf2::MGI:101835	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	Traf2::MGI:101835_in 1 to 1 orthology relationship with_TRAF2::NCBIGene:7186	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	TRAF2::NCBIGene:7186_involved in_Metabolism of proteins::REACT:R-HSA-392499	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	B4GALT1::NCBIGene:2683_involved in_Metabolism of proteins::REACT:R-HSA-392499	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	RAD23B::NCBIGene:5887_involved in_Asparagine N-linked glycosylation::REACT:R-HSA-446203	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	TRAF2::NCBIGene:7186_involved in_Post-translational protein modification::REACT:R-HSA-597592	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	NGLY1::NCBIGene:55768_in 1 to 1 orthology relationship with_Pngl::FlyBase:FBgn0033050	280
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Pngl::FlyBase:FBgn0033050_has phenotype_Drosophila embryo phenotype::FBbt:00000052PHENOTYPE	112
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE_has phenotype_AQP::FlyBase:FBgn0033807	52
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	AQP::FlyBase:FBgn0033807_in 1 to 1 orthology relationship with_AQP12A::NCBIGene:375318	28
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	AQP12A::NCBIGene:375318_involved in_Passive transport by Aquaporins::REACT:R-HSA-432047	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Passive transport by Aquaporins::REACT:R-HSA-432047_involved in_AQP3::NCBIGene:360	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE_has phenotype_Egfr::FlyBase:FBgn0003731	40
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Egfr::FlyBase:FBgn0003731_in 1 to 1 orthology relationship with_Egfr::MGI:95294	80
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Egfr::MGI:95294_involved in_response to calcium ion::GO:0051592	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	response to calcium ion::GO:0051592_involved in_AQP3::NCBIGene:360	64
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Pngl::FlyBase:FBgn0033050_has phenotype_wing margin phenotype::FBbt:00005378PHENOTYPE	40
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	wing margin phenotype::FBbt:00005378PHENOTYPE_has phenotype_Egfr::FlyBase:FBgn0003731	40
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Egfr::FlyBase:FBgn0003731_in 1 to 1 orthology relationship with_EGFR::NCBIGene:1956	48
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	EGFR::NCBIGene:1956_is part of_basolateral plasma membrane::GO:0016323	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	basolateral plasma membrane::GO:0016323_is part of_AQP3::NCBIGene:360	36
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Pngl::FlyBase:FBgn0033050_has phenotype_Drosophila pretarsus phenotype::FBbt:00004653PHENOTYPE	40
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Drosophila pretarsus phenotype::FBbt:00004653PHENOTYPE_has phenotype_Egfr::FlyBase:FBgn0003731	40
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	EGFR::NCBIGene:1956_is part of_integral component of membrane::GO:0016021	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	integral component of membrane::GO:0016021_is part of_AQP3::NCBIGene:360	68
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Egfr::MGI:95294_is part of_plasma membrane::GO:0005886	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	plasma membrane::GO:0005886_is part of_AQP3::NCBIGene:360	52
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Egfr::FlyBase:FBgn0003731_in 1 to 1 orthology relationship with_egfra::ZFIN:ZDB-GENE-030918-1	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	egfra::ZFIN:ZDB-GENE-030918-1_is part of_integral component of membrane::GO:0016021	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Pngl::FlyBase:FBgn0033050_has phenotype_Drosophila wing blade phenotype::FBbt:00006015PHENOTYPE	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Drosophila wing blade phenotype::FBbt:00006015PHENOTYPE_has phenotype_sgg::FlyBase:FBgn0003371	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	sgg::FlyBase:FBgn0003371_in 1 to 1 orthology relationship with_GSK3B::NCBIGene:2932	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GSK3B::NCBIGene:2932_is part of_plasma membrane::GO:0005886	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	AQP12A::NCBIGene:375318_involved in_Transmembrane transport of small molecules::REACT:R-HSA-382551	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Transmembrane transport of small molecules::REACT:R-HSA-382551_involved in_AQP3::NCBIGene:360	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	AQP12A::NCBIGene:375318_is part of_integral component of membrane::GO:0016021	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	EGFR::NCBIGene:1956_involved in_response to calcium ion::GO:0051592	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE_has phenotype_sgg::FlyBase:FBgn0003371	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE_has phenotype_TER94::FlyBase:FBgn0261014	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	TER94::FlyBase:FBgn0261014_in 1 to 1 orthology relationship with_Vcp::MGI:99919	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Vcp::MGI:99919_involved in_transport::GO:0006810	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	transport::GO:0006810_involved in_AQP3::NCBIGene:360	28
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Egfr::FlyBase:FBgn0003731_in 1 to 1 orthology relationship with_Egfr::RGD:2543	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Egfr::RGD:2543_None_response to calcium ion::GO:0051592	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Pngl::FlyBase:FBgn0033050_has phenotype_partially lethal - majority live::FBcv:0000350	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	partially lethal - majority live::FBcv:0000350_has phenotype_beta4GalNAcTA::FlyBase:FBgn0027538	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	beta4GalNAcTA::FlyBase:FBgn0027538_in 1 to 1 orthology relationship with_B4GALT1::NCBIGene:2683	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	B4GALT1::NCBIGene:2683_is part of_integral component of membrane::GO:0016021	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	TER94::FlyBase:FBgn0261014_in 1 to 1 orthology relationship with_VCP::NCBIGene:7415	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	VCP::NCBIGene:7415_involved in_Transmembrane transport of small molecules::REACT:R-HSA-382551	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Egfr::MGI:95294_is part of_basolateral plasma membrane::GO:0016323	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Egfr::MGI:95294_is part of_integral component of membrane::GO:0016021	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Pngl::FlyBase:FBgn0033050_has phenotype_Drosophila tarsal segment 4 phenotype::FBbt:00004651PHENOTYPE	40
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Drosophila tarsal segment 4 phenotype::FBbt:00004651PHENOTYPE_has phenotype_Egfr::FlyBase:FBgn0003731	40
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	AQP::FlyBase:FBgn0033807_in 1 to 1 orthology relationship with_aqp12::ZFIN:ZDB-GENE-040718-310	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	aqp12::ZFIN:ZDB-GENE-040718-310_involved in_transport::GO:0006810	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Egfr::MGI:95294_None_response to calcium ion::GO:0051592	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	AQP::FlyBase:FBgn0033807_in 1 to 1 orthology relationship with_Aqp12::MGI:2664636	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Aqp12::MGI:2664636_enables_transporter activity::GO:0005215	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	transporter activity::GO:0005215_enables_AQP3::NCBIGene:360	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	sgg::FlyBase:FBgn0003371_in 1 to 1 orthology relationship with_Gsk3b::MGI:1861437	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Gsk3b::MGI:1861437_is part of_plasma membrane::GO:0005886	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	NGLY1::NCBIGene:55768_in 1 to 1 orthology relationship with_Ngly1::MGI:1913276	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Ngly1::MGI:1913276_has phenotype_Abnormality of cell physiology::HP:0011017	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Abnormality of cell physiology::HP:0011017_has phenotype_App::MGI:88059	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	App::MGI:88059_in 1 to 1 orthology relationship with_appb::ZFIN:ZDB-GENE-020220-1	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	appb::ZFIN:ZDB-GENE-020220-1_is part of_integral component of membrane::GO:0016021	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	AQP12A::NCBIGene:375318_enables_transporter activity::GO:0005215	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Pngl::FlyBase:FBgn0033050_has phenotype_lethal - all die before end of P-stage::FBcv:0002000	20
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	lethal - all die before end of P-stage::FBcv:0002000_has phenotype_TER94::FlyBase:FBgn0261014	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	aqp12::ZFIN:ZDB-GENE-040718-310_is part of_integral component of membrane::GO:0016021	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	AQP12A::NCBIGene:375318_involved in_transport::GO:0006810	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	TER94::FlyBase:FBgn0261014_in 1 to 1 orthology relationship with_vcp::ZFIN:ZDB-GENE-030131-5408	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	vcp::ZFIN:ZDB-GENE-030131-5408_involved in_transport::GO:0006810	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Pngl::FlyBase:FBgn0033050_has phenotype_some die during pharate adult stage::FBcv:0002038	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	some die during pharate adult stage::FBcv:0002038_has phenotype_sgg::FlyBase:FBgn0003371	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	AQP12A::NCBIGene:375318_involved in_Aquaporin-mediated transport::REACT:R-HSA-445717	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Aquaporin-mediated transport::REACT:R-HSA-445717_involved in_AQP3::NCBIGene:360	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	lethal - all die before end of P-stage::FBcv:0002000_has phenotype_sgg::FlyBase:FBgn0003371	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	aqp12::ZFIN:ZDB-GENE-040718-310_enables_transporter activity::GO:0005215	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Passive transport by Aquaporins::REACT:R-HSA-432047_Source_AQP3::NCBIGene:360	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Aqp12::MGI:2664636_involved in_transport::GO:0006810	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	Aqp12::MGI:2664636_is part of_integral component of membrane::GO:0016021	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	B4GALT1::NCBIGene:2683_is part of_basolateral plasma membrane::GO:0016323	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	B4GALT1::NCBIGene:2683_is part of_plasma membrane::GO:0005886	4
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	NGLY1::NCBIGene:55768_in 1 to 1 orthology relationship with_Pngl::FlyBase:FBgn0033050	256
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	Pngl::FlyBase:FBgn0033050_has phenotype_Drosophila embryo phenotype::FBbt:00000052PHENOTYPE	100
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE_has phenotype_AQP::FlyBase:FBgn0033807	36
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	AQP::FlyBase:FBgn0033807_in 1 to 1 orthology relationship with_AQP12A::NCBIGene:375318	20
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	AQP12A::NCBIGene:375318_enables_transporter activity::GO:0005215	4
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	transporter activity::GO:0005215_enables_AQP11::NCBIGene:282679	12
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	Pngl::FlyBase:FBgn0033050_has phenotype_lethal - all die before end of P-stage::FBcv:0002000	36
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	lethal - all die before end of P-stage::FBcv:0002000_has phenotype_TER94::FlyBase:FBgn0261014	24
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	TER94::FlyBase:FBgn0261014_in 1 to 1 orthology relationship with_VCP::NCBIGene:7415	24
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	VCP::NCBIGene:7415_involved in_Transmembrane transport of small molecules::REACT:R-HSA-382551	8
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	Transmembrane transport of small molecules::REACT:R-HSA-382551_involved in_AQP11::NCBIGene:282679	12
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	NGLY1::NCBIGene:55768_in 1 to 1 orthology relationship with_Ngly1::MGI:1913276	4
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	Ngly1::MGI:1913276_has phenotype_Abnormality of cell physiology::HP:0011017	4
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	Abnormality of cell physiology::HP:0011017_has phenotype_App::MGI:88059	4
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	App::MGI:88059_in 1 to 1 orthology relationship with_appb::ZFIN:ZDB-GENE-020220-1	4
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	appb::ZFIN:ZDB-GENE-020220-1_is part of_integral component of membrane::GO:0016021	4
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	integral component of membrane::GO:0016021_is part of_AQP11::NCBIGene:282679	68
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	Pngl::FlyBase:FBgn0033050_has phenotype_wing margin phenotype::FBbt:00005378PHENOTYPE	28
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	wing margin phenotype::FBbt:00005378PHENOTYPE_has phenotype_Egfr::FlyBase:FBgn0003731	28
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	Egfr::FlyBase:FBgn0003731_in 1 to 1 orthology relationship with_Egfr::MGI:95294	64
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	Egfr::MGI:95294_is part of_integral component of membrane::GO:0016021	16
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	TER94::FlyBase:FBgn0261014_in 1 to 1 orthology relationship with_vcp::ZFIN:ZDB-GENE-030131-5408	8
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	vcp::ZFIN:ZDB-GENE-030131-5408_is part of_endoplasmic reticulum::GO:0005783	8
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	endoplasmic reticulum::GO:0005783_is part of_AQP11::NCBIGene:282679	40
